modelId,brandId,brandName,modelName,vehicleClassCodes,status,publishable,providerLane,providerMake,providerModelFamily,providerModelYear,exactMatchReview,currentImageUrl,targetAssetPath,requestedPaintDescription,requestedAngle,requestedZoomType,requestedFileType,requestedWidth
vehicle-foton-view,brand-foton,福田,风景,passenger_car,approved,true,owned_reviewed_asset,福田,风景,,passed,/assets/used-cars/owner-presentation-v2/vehicle-foton-view.webp,/assets/used-cars/owner-presentation-v2/vehicle-foton-view.webp,white,28,relative,webp,800
vehicle-foton-view-g7,brand-foton,福田,风景G7,passenger_car,approved,true,owned_reviewed_asset,福田,风景G7,,passed,/assets/used-cars/owner-presentation-v2/vehicle-foton-view-g7.webp,/assets/used-cars/owner-presentation-v2/vehicle-foton-view-g7.webp,white,28,relative,webp,800
vehicle-foton-view-g9,brand-foton,福田,风景G9,passenger_car,approved,true,owned_reviewed_asset,福田,风景G9,,passed,/assets/used-cars/owner-presentation-v2/vehicle-foton-view-g9.webp,/assets/used-cars/owner-presentation-v2/vehicle-foton-view-g9.webp,white,28,relative,webp,800
vehicle-foton-toano,brand-foton,福田,图雅诺,passenger_car,approved,true,owned_reviewed_asset,福田,图雅诺,,passed,/assets/used-cars/owner-presentation-v2/vehicle-foton-toano.webp,/assets/used-cars/owner-presentation-v2/vehicle-foton-toano.webp,white,28,relative,webp,800
vehicle-foton-sauvana,brand-foton,福田,萨瓦纳,passenger_car,approved,true,owned_reviewed_asset,福田,萨瓦纳,,passed,/assets/used-cars/owner-presentation-v2/vehicle-foton-sauvana.webp,/assets/used-cars/owner-presentation-v2/vehicle-foton-sauvana.webp,white,28,relative,webp,800
vehicle-foton-midi,brand-foton,福田,迷迪,passenger_car,approved,true,owned_reviewed_asset,福田,迷迪,,passed,/assets/used-cars/owner-presentation-v2/vehicle-foton-midi.webp,/assets/used-cars/owner-presentation-v2/vehicle-foton-midi.webp,white,28,relative,webp,800
vehicle-leopard-cs6,brand-leopard,猎豹,CS6,passenger_car,approved,true,owned_reviewed_asset,猎豹,CS6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-leopard-cs6.webp,/assets/used-cars/owner-presentation-v2/vehicle-leopard-cs6.webp,white,28,relative,webp,800
vehicle-leopard-cs7,brand-leopard,猎豹,CS7,passenger_car,approved,true,owned_reviewed_asset,猎豹,CS7,,passed,/assets/used-cars/owner-presentation-v2/vehicle-leopard-cs7.webp,/assets/used-cars/owner-presentation-v2/vehicle-leopard-cs7.webp,white,28,relative,webp,800
vehicle-leopard-cs9,brand-leopard,猎豹,CS9,passenger_car,approved,true,owned_reviewed_asset,猎豹,CS9,,passed,/assets/used-cars/owner-presentation-v2/vehicle-leopard-cs9.webp,/assets/used-cars/owner-presentation-v2/vehicle-leopard-cs9.webp,white,28,relative,webp,800
vehicle-leopard-cs10,brand-leopard,猎豹,CS10,passenger_car,approved,true,owned_reviewed_asset,猎豹,CS10,,passed,/assets/used-cars/owner-presentation-v2/vehicle-leopard-cs10.webp,/assets/used-cars/owner-presentation-v2/vehicle-leopard-cs10.webp,white,28,relative,webp,800
vehicle-leopard-q6,brand-leopard,猎豹,Q6,passenger_car,approved,true,owned_reviewed_asset,猎豹,Q6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-leopard-q6.webp,/assets/used-cars/owner-presentation-v2/vehicle-leopard-q6.webp,white,28,relative,webp,800
vehicle-leopard-mattu,brand-leopard,猎豹,迈途,passenger_car,approved,true,owned_reviewed_asset,猎豹,迈途,,passed,/assets/used-cars/owner-presentation-v2/vehicle-leopard-mattu.webp,/assets/used-cars/owner-presentation-v2/vehicle-leopard-mattu.webp,white,28,relative,webp,800
vehicle-leopard-blackking,brand-leopard,猎豹,黑金刚,passenger_car,approved,true,owned_reviewed_asset,猎豹,黑金刚,,passed,/assets/used-cars/owner-presentation-v2/vehicle-leopard-blackking.webp,/assets/used-cars/owner-presentation-v2/vehicle-leopard-blackking.webp,white,28,relative,webp,800
vehicle-leopard-flying,brand-leopard,猎豹,飞腾,passenger_car,approved,true,owned_reviewed_asset,猎豹,飞腾,,passed,/assets/used-cars/owner-presentation-v2/vehicle-leopard-flying.webp,/assets/used-cars/owner-presentation-v2/vehicle-leopard-flying.webp,white,28,relative,webp,800
vehicle-ds-3,brand-ds,DS,DS 3,passenger_car,approved,true,owned_reviewed_asset,DS,DS 3,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ds-3.webp,/assets/used-cars/owner-presentation-v2/vehicle-ds-3.webp,white,28,relative,webp,800
vehicle-ds-4,brand-ds,DS,DS 4,passenger_car,approved,true,owned_reviewed_asset,DS,DS 4,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ds-4.webp,/assets/used-cars/owner-presentation-v2/vehicle-ds-4.webp,white,28,relative,webp,800
vehicle-ds-4s,brand-ds,DS,DS 4S,passenger_car,approved,true,owned_reviewed_asset,DS,DS 4S,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ds-4s.webp,/assets/used-cars/owner-presentation-v2/vehicle-ds-4s.webp,white,28,relative,webp,800
vehicle-ds-5,brand-ds,DS,DS 5,passenger_car,approved,true,owned_reviewed_asset,DS,DS 5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ds-5.webp,/assets/used-cars/owner-presentation-v2/vehicle-ds-5.webp,white,28,relative,webp,800
vehicle-ds-5ls,brand-ds,DS,DS 5LS,passenger_car,approved,true,owned_reviewed_asset,DS,DS 5LS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ds-5ls.webp,/assets/used-cars/owner-presentation-v2/vehicle-ds-5ls.webp,white,28,relative,webp,800
vehicle-ds-6,brand-ds,DS,DS 6,passenger_car,approved,true,owned_reviewed_asset,DS,DS 6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ds-6.webp,/assets/used-cars/owner-presentation-v2/vehicle-ds-6.webp,white,28,relative,webp,800
vehicle-ds-7,brand-ds,DS,DS 7,passenger_car,approved,true,owned_reviewed_asset,DS,DS 7,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ds-7.webp,/assets/used-cars/owner-presentation-v2/vehicle-ds-7.webp,white,28,relative,webp,800
vehicle-ds-9,brand-ds,DS,DS 9,passenger_car,approved,true,owned_reviewed_asset,DS,DS 9,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ds-9.webp,/assets/used-cars/owner-presentation-v2/vehicle-ds-9.webp,white,28,relative,webp,800
vehicle-genesis-g70,brand-genesis,捷尼赛思,G70,passenger_car,approved,true,owned_reviewed_asset,捷尼赛思,G70,,passed,/assets/used-cars/owner-presentation-v2/vehicle-genesis-g70.webp,/assets/used-cars/owner-presentation-v2/vehicle-genesis-g70.webp,white,28,relative,webp,800
vehicle-genesis-g80,brand-genesis,捷尼赛思,G80,passenger_car,approved,true,owned_reviewed_asset,捷尼赛思,G80,,passed,/assets/used-cars/owner-presentation-v2/vehicle-genesis-g80.webp,/assets/used-cars/owner-presentation-v2/vehicle-genesis-g80.webp,white,28,relative,webp,800
vehicle-genesis-g90,brand-genesis,捷尼赛思,G90,passenger_car,approved,true,owned_reviewed_asset,捷尼赛思,G90,,passed,/assets/used-cars/owner-presentation-v2/vehicle-genesis-g90.webp,/assets/used-cars/owner-presentation-v2/vehicle-genesis-g90.webp,white,28,relative,webp,800
vehicle-genesis-gv60,brand-genesis,捷尼赛思,GV60,passenger_car,approved,true,owned_reviewed_asset,捷尼赛思,GV60,,passed,/assets/used-cars/owner-presentation-v2/vehicle-genesis-gv60.webp,/assets/used-cars/owner-presentation-v2/vehicle-genesis-gv60.webp,white,28,relative,webp,800
vehicle-genesis-gv70,brand-genesis,捷尼赛思,GV70,passenger_car,approved,true,owned_reviewed_asset,捷尼赛思,GV70,,passed,/assets/used-cars/owner-presentation-v2/vehicle-genesis-gv70.webp,/assets/used-cars/owner-presentation-v2/vehicle-genesis-gv70.webp,white,28,relative,webp,800
vehicle-genesis-gv80,brand-genesis,捷尼赛思,GV80,passenger_car,approved,true,owned_reviewed_asset,捷尼赛思,GV80,,passed,/assets/used-cars/owner-presentation-v2/vehicle-genesis-gv80.webp,/assets/used-cars/owner-presentation-v2/vehicle-genesis-gv80.webp,white,28,relative,webp,800
vehicle-polestar-1,brand-polestar,极星,Polestar 1,passenger_car,approved,true,owned_reviewed_asset,极星,Polestar 1,,passed,/assets/used-cars/owner-presentation-v2/vehicle-polestar-1.webp,/assets/used-cars/owner-presentation-v2/vehicle-polestar-1.webp,white,28,relative,webp,800
vehicle-polestar-2,brand-polestar,极星,Polestar 2,passenger_car,approved,true,owned_reviewed_asset,极星,Polestar 2,,passed,/assets/used-cars/owner-presentation-v2/vehicle-polestar-2.webp,/assets/used-cars/owner-presentation-v2/vehicle-polestar-2.webp,white,28,relative,webp,800
vehicle-polestar-3,brand-polestar,极星,Polestar 3,passenger_car,approved,true,owned_reviewed_asset,极星,Polestar 3,,passed,/assets/used-cars/owner-presentation-v2/vehicle-polestar-3.webp,/assets/used-cars/owner-presentation-v2/vehicle-polestar-3.webp,white,28,relative,webp,800
vehicle-polestar-4,brand-polestar,极星,Polestar 4,passenger_car,approved,true,owned_reviewed_asset,极星,Polestar 4,,passed,/assets/used-cars/owner-presentation-v2/vehicle-polestar-4.webp,/assets/used-cars/owner-presentation-v2/vehicle-polestar-4.webp,white,28,relative,webp,800
vehicle-lotus-eletre,brand-lotus,路特斯,ELETRE,passenger_car,approved,true,owned_reviewed_asset,路特斯,ELETRE,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lotus-eletre.webp,/assets/used-cars/owner-presentation-v2/vehicle-lotus-eletre.webp,white,28,relative,webp,800
vehicle-lotus-emeya,brand-lotus,路特斯,EMEYA,passenger_car,approved,true,owned_reviewed_asset,路特斯,EMEYA,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lotus-emeya.webp,/assets/used-cars/owner-presentation-v2/vehicle-lotus-emeya.webp,white,28,relative,webp,800
vehicle-lotus-emira,brand-lotus,路特斯,EMIRA,passenger_car,approved,true,owned_reviewed_asset,路特斯,EMIRA,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lotus-emira.webp,/assets/used-cars/owner-presentation-v2/vehicle-lotus-emira.webp,white,28,relative,webp,800
vehicle-lotus-evora,brand-lotus,路特斯,Evora,passenger_car,approved,true,owned_reviewed_asset,路特斯,Evora,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lotus-evora.webp,/assets/used-cars/owner-presentation-v2/vehicle-lotus-evora.webp,white,28,relative,webp,800
vehicle-lotus-elise,brand-lotus,路特斯,Elise,passenger_car,approved,true,owned_reviewed_asset,路特斯,Elise,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lotus-elise.webp,/assets/used-cars/owner-presentation-v2/vehicle-lotus-elise.webp,white,28,relative,webp,800
vehicle-lotus-exige,brand-lotus,路特斯,Exige,passenger_car,approved,true,owned_reviewed_asset,路特斯,Exige,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lotus-exige.webp,/assets/used-cars/owner-presentation-v2/vehicle-lotus-exige.webp,white,28,relative,webp,800
vehicle-maserati-ghibli,brand-maserati,玛莎拉蒂,Ghibli,passenger_car,approved,true,owned_reviewed_asset,玛莎拉蒂,Ghibli,,passed,/assets/used-cars/owner-presentation-v2/vehicle-maserati-ghibli.webp,/assets/used-cars/owner-presentation-v2/vehicle-maserati-ghibli.webp,white,28,relative,webp,800
vehicle-maserati-quattroporte,brand-maserati,玛莎拉蒂,总裁,passenger_car,approved,true,owned_reviewed_asset,玛莎拉蒂,总裁,,passed,/assets/used-cars/owner-presentation-v2/vehicle-maserati-quattroporte.webp,/assets/used-cars/owner-presentation-v2/vehicle-maserati-quattroporte.webp,white,28,relative,webp,800
vehicle-maserati-levante,brand-maserati,玛莎拉蒂,Levante,passenger_car,approved,true,owned_reviewed_asset,玛莎拉蒂,Levante,,passed,/assets/used-cars/owner-presentation-v2/vehicle-maserati-levante.webp,/assets/used-cars/owner-presentation-v2/vehicle-maserati-levante.webp,white,28,relative,webp,800
vehicle-maserati-grecale,brand-maserati,玛莎拉蒂,Grecale,passenger_car,approved,true,owned_reviewed_asset,玛莎拉蒂,Grecale,,passed,/assets/used-cars/owner-presentation-v2/vehicle-maserati-grecale.webp,/assets/used-cars/owner-presentation-v2/vehicle-maserati-grecale.webp,white,28,relative,webp,800
vehicle-maserati-granturismo,brand-maserati,玛莎拉蒂,GranTurismo,passenger_car,approved,true,owned_reviewed_asset,玛莎拉蒂,GranTurismo,,passed,/assets/used-cars/owner-presentation-v2/vehicle-maserati-granturismo.webp,/assets/used-cars/owner-presentation-v2/vehicle-maserati-granturismo.webp,white,28,relative,webp,800
vehicle-maserati-grancabrio,brand-maserati,玛莎拉蒂,GranCabrio,passenger_car,approved,true,owned_reviewed_asset,玛莎拉蒂,GranCabrio,,passed,/assets/used-cars/owner-presentation-v2/vehicle-maserati-grancabrio.webp,/assets/used-cars/owner-presentation-v2/vehicle-maserati-grancabrio.webp,white,28,relative,webp,800
vehicle-maserati-mc20,brand-maserati,玛莎拉蒂,MC20,passenger_car,approved,true,owned_reviewed_asset,玛莎拉蒂,MC20,,passed,/assets/used-cars/owner-presentation-v2/vehicle-maserati-mc20.webp,/assets/used-cars/owner-presentation-v2/vehicle-maserati-mc20.webp,white,28,relative,webp,800
vehicle-bentley-continental,brand-bentley,宾利,欧陆,passenger_car,approved,true,owned_reviewed_asset,宾利,欧陆,,passed,/assets/used-cars/owner-presentation-v2/vehicle-bentley-continental.webp,/assets/used-cars/owner-presentation-v2/vehicle-bentley-continental.webp,white,28,relative,webp,800
vehicle-bentley-flying-spur,brand-bentley,宾利,飞驰,passenger_car,approved,true,owned_reviewed_asset,宾利,飞驰,,passed,/assets/used-cars/owner-presentation-v2/vehicle-bentley-flying-spur.webp,/assets/used-cars/owner-presentation-v2/vehicle-bentley-flying-spur.webp,white,28,relative,webp,800
vehicle-bentley-bentayga,brand-bentley,宾利,添越,passenger_car,approved,true,owned_reviewed_asset,宾利,添越,,passed,/assets/used-cars/owner-presentation-v2/vehicle-bentley-bentayga.webp,/assets/used-cars/owner-presentation-v2/vehicle-bentley-bentayga.webp,white,28,relative,webp,800
vehicle-bentley-mulsanne,brand-bentley,宾利,慕尚,passenger_car,approved,true,owned_reviewed_asset,宾利,慕尚,,passed,/assets/used-cars/owner-presentation-v2/vehicle-bentley-mulsanne.webp,/assets/used-cars/owner-presentation-v2/vehicle-bentley-mulsanne.webp,white,28,relative,webp,800
vehicle-bentley-arnage,brand-bentley,宾利,雅致,passenger_car,approved,true,owned_reviewed_asset,宾利,雅致,,passed,/assets/used-cars/owner-presentation-v2/vehicle-bentley-arnage.webp,/assets/used-cars/owner-presentation-v2/vehicle-bentley-arnage.webp,white,28,relative,webp,800
vehicle-rolls-royce-phantom,brand-rolls-royce,劳斯莱斯,幻影,passenger_car,approved,true,owned_reviewed_asset,劳斯莱斯,幻影,,passed,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-phantom.webp,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-phantom.webp,white,28,relative,webp,800
vehicle-rolls-royce-ghost,brand-rolls-royce,劳斯莱斯,古思特,passenger_car,approved,true,owned_reviewed_asset,劳斯莱斯,古思特,,passed,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-ghost.webp,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-ghost.webp,white,28,relative,webp,800
vehicle-rolls-royce-wraith,brand-rolls-royce,劳斯莱斯,魅影,passenger_car,approved,true,owned_reviewed_asset,劳斯莱斯,魅影,,passed,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-wraith.webp,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-wraith.webp,white,28,relative,webp,800
vehicle-rolls-royce-dawn,brand-rolls-royce,劳斯莱斯,曜影,passenger_car,approved,true,owned_reviewed_asset,劳斯莱斯,曜影,,passed,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-dawn.webp,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-dawn.webp,white,28,relative,webp,800
vehicle-rolls-royce-cullinan,brand-rolls-royce,劳斯莱斯,库里南,passenger_car,approved,true,owned_reviewed_asset,劳斯莱斯,库里南,,passed,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-cullinan.webp,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-cullinan.webp,white,28,relative,webp,800
vehicle-rolls-royce-spectre,brand-rolls-royce,劳斯莱斯,闪灵,passenger_car,approved,true,owned_reviewed_asset,劳斯莱斯,闪灵,,passed,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-spectre.webp,/assets/used-cars/owner-presentation-v2/vehicle-rolls-royce-spectre.webp,white,28,relative,webp,800
vehicle-ferrari-458,brand-ferrari,法拉利,458,passenger_car,approved,true,owned_reviewed_asset,法拉利,458,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-458.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-458.webp,white,28,relative,webp,800
vehicle-ferrari-488,brand-ferrari,法拉利,488,passenger_car,approved,true,owned_reviewed_asset,法拉利,488,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-488.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-488.webp,white,28,relative,webp,800
vehicle-ferrari-f8,brand-ferrari,法拉利,F8,passenger_car,approved,true,owned_reviewed_asset,法拉利,F8,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-f8.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-f8.webp,white,28,relative,webp,800
vehicle-ferrari-296,brand-ferrari,法拉利,296,passenger_car,approved,true,owned_reviewed_asset,法拉利,296,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-296.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-296.webp,white,28,relative,webp,800
vehicle-ferrari-812,brand-ferrari,法拉利,812,passenger_car,approved,true,owned_reviewed_asset,法拉利,812,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-812.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-812.webp,white,28,relative,webp,800
vehicle-ferrari-sf90,brand-ferrari,法拉利,SF90,passenger_car,approved,true,owned_reviewed_asset,法拉利,SF90,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-sf90.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-sf90.webp,white,28,relative,webp,800
vehicle-ferrari-roma,brand-ferrari,法拉利,ROMA,passenger_car,approved,true,owned_reviewed_asset,法拉利,ROMA,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-roma.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-roma.webp,white,28,relative,webp,800
vehicle-ferrari-portofino,brand-ferrari,法拉利,Portofino,passenger_car,approved,true,owned_reviewed_asset,法拉利,Portofino,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-portofino.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-portofino.webp,white,28,relative,webp,800
vehicle-ferrari-california,brand-ferrari,法拉利,California,passenger_car,approved,true,owned_reviewed_asset,法拉利,California,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-california.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-california.webp,white,28,relative,webp,800
vehicle-ferrari-f12,brand-ferrari,法拉利,F12berlinetta,passenger_car,approved,true,owned_reviewed_asset,法拉利,F12berlinetta,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-f12.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-f12.webp,white,28,relative,webp,800
vehicle-ferrari-ff,brand-ferrari,法拉利,FF,passenger_car,approved,true,owned_reviewed_asset,法拉利,FF,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-ff.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-ff.webp,white,28,relative,webp,800
vehicle-ferrari-gtc4,brand-ferrari,法拉利,GTC4Lusso,passenger_car,approved,true,owned_reviewed_asset,法拉利,GTC4Lusso,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-gtc4.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-gtc4.webp,white,28,relative,webp,800
vehicle-ferrari-purosangue,brand-ferrari,法拉利,Purosangue,passenger_car,approved,true,owned_reviewed_asset,法拉利,Purosangue,,passed,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-purosangue.webp,/assets/used-cars/owner-presentation-v2/vehicle-ferrari-purosangue.webp,white,28,relative,webp,800
vehicle-lamborghini-urus,brand-lamborghini,兰博基尼,Urus,passenger_car,approved,true,owned_reviewed_asset,兰博基尼,Urus,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-urus.webp,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-urus.webp,white,28,relative,webp,800
vehicle-lamborghini-huracan,brand-lamborghini,兰博基尼,Huracán,passenger_car,approved,true,owned_reviewed_asset,兰博基尼,Huracán,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-huracan.webp,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-huracan.webp,white,28,relative,webp,800
vehicle-lamborghini-aventador,brand-lamborghini,兰博基尼,Aventador,passenger_car,approved,true,owned_reviewed_asset,兰博基尼,Aventador,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-aventador.webp,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-aventador.webp,white,28,relative,webp,800
vehicle-lamborghini-gallardo,brand-lamborghini,兰博基尼,Gallardo,passenger_car,approved,true,owned_reviewed_asset,兰博基尼,Gallardo,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-gallardo.webp,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-gallardo.webp,white,28,relative,webp,800
vehicle-lamborghini-revuelto,brand-lamborghini,兰博基尼,Revuelto,passenger_car,approved,true,owned_reviewed_asset,兰博基尼,Revuelto,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-revuelto.webp,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-revuelto.webp,white,28,relative,webp,800
vehicle-lamborghini-temerario,brand-lamborghini,兰博基尼,Temerario,passenger_car,approved,true,owned_reviewed_asset,兰博基尼,Temerario,,passed,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-temerario.webp,/assets/used-cars/owner-presentation-v2/vehicle-lamborghini-temerario.webp,white,28,relative,webp,800
vehicle-aston-martin-db9,brand-aston-martin,阿斯顿·马丁,DB9,passenger_car,approved,true,owned_reviewed_asset,阿斯顿·马丁,DB9,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-db9.webp,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-db9.webp,white,28,relative,webp,800
vehicle-aston-martin-db11,brand-aston-martin,阿斯顿·马丁,DB11,passenger_car,approved,true,owned_reviewed_asset,阿斯顿·马丁,DB11,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-db11.webp,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-db11.webp,white,28,relative,webp,800
vehicle-aston-martin-db12,brand-aston-martin,阿斯顿·马丁,DB12,passenger_car,approved,true,owned_reviewed_asset,阿斯顿·马丁,DB12,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-db12.webp,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-db12.webp,white,28,relative,webp,800
vehicle-aston-martin-dbs,brand-aston-martin,阿斯顿·马丁,DBS,passenger_car,approved,true,owned_reviewed_asset,阿斯顿·马丁,DBS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-dbs.webp,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-dbs.webp,white,28,relative,webp,800
vehicle-aston-martin-dbx,brand-aston-martin,阿斯顿·马丁,DBX,passenger_car,approved,true,owned_reviewed_asset,阿斯顿·马丁,DBX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-dbx.webp,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-dbx.webp,white,28,relative,webp,800
vehicle-aston-martin-vantage,brand-aston-martin,阿斯顿·马丁,Vantage,passenger_car,approved,true,owned_reviewed_asset,阿斯顿·马丁,Vantage,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-vantage.webp,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-vantage.webp,white,28,relative,webp,800
vehicle-aston-martin-rapide,brand-aston-martin,阿斯顿·马丁,Rapide,passenger_car,approved,true,owned_reviewed_asset,阿斯顿·马丁,Rapide,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-rapide.webp,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-rapide.webp,white,28,relative,webp,800
vehicle-aston-martin-vanquish,brand-aston-martin,阿斯顿·马丁,Vanquish,passenger_car,approved,true,owned_reviewed_asset,阿斯顿·马丁,Vanquish,,passed,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-vanquish.webp,/assets/used-cars/owner-presentation-v2/vehicle-aston-martin-vanquish.webp,white,28,relative,webp,800
vehicle-mclaren-540c,brand-mclaren,迈凯伦,540C,passenger_car,approved,true,owned_reviewed_asset,迈凯伦,540C,,passed,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-540c.webp,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-540c.webp,white,28,relative,webp,800
vehicle-mclaren-570s,brand-mclaren,迈凯伦,570S,passenger_car,approved,true,owned_reviewed_asset,迈凯伦,570S,,passed,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-570s.webp,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-570s.webp,white,28,relative,webp,800
vehicle-mclaren-600lt,brand-mclaren,迈凯伦,600LT,passenger_car,approved,true,owned_reviewed_asset,迈凯伦,600LT,,passed,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-600lt.webp,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-600lt.webp,white,28,relative,webp,800
vehicle-mclaren-650s,brand-mclaren,迈凯伦,650S,passenger_car,approved,true,owned_reviewed_asset,迈凯伦,650S,,passed,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-650s.webp,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-650s.webp,white,28,relative,webp,800
vehicle-mclaren-675lt,brand-mclaren,迈凯伦,675LT,passenger_car,approved,true,owned_reviewed_asset,迈凯伦,675LT,,passed,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-675lt.webp,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-675lt.webp,white,28,relative,webp,800
vehicle-mclaren-720s,brand-mclaren,迈凯伦,720S,passenger_car,approved,true,owned_reviewed_asset,迈凯伦,720S,,passed,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-720s.webp,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-720s.webp,white,28,relative,webp,800
vehicle-mclaren-750s,brand-mclaren,迈凯伦,750S,passenger_car,approved,true,owned_reviewed_asset,迈凯伦,750S,,passed,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-750s.webp,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-750s.webp,white,28,relative,webp,800
vehicle-mclaren-gt,brand-mclaren,迈凯伦,GT,passenger_car,approved,true,owned_reviewed_asset,迈凯伦,GT,,passed,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-gt.webp,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-gt.webp,white,28,relative,webp,800
vehicle-mclaren-gts,brand-mclaren,迈凯伦,GTS,passenger_car,approved,true,owned_reviewed_asset,迈凯伦,GTS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-gts.webp,/assets/used-cars/owner-presentation-v2/vehicle-mclaren-gts.webp,white,28,relative,webp,800
